Episode 8720, mean 100-episode return -177.22
Episode 7190, mean 100-episode return -207.31
Episode 2010, mean 100-episode return -979.99
Episode 7960, mean 100-episode return -163.22
Episode 8730, mean 100-episode return -178.02
Episode 3330, mean 100-episode return -465.47
Episode 2760, mean 100-episode return -593.12
Episode 7200, mean 100-episode return -208.64
Episode 7970, mean 100-episode return -162.38
Episode 8740, mean 100-episode return -178.47
Episode 7210, mean 100-episode return -209.83
Episode 7980, mean 100-episode return -162.48
Episode 8750, mean 100-episode return -179.3
Episode 2690, mean 100-episode return -638.06
Episode 7220, mean 100-episode return -211.75
Episode 7990, mean 100-episode return -161.31
Episode 3340, mean 100-episode return -464.93
Episode 8000, mean 100-episode return -160.36
Episode 7230, mean 100-episode return -200.35
Episode 2770, mean 100-episode return -589.8
Episode 8760, mean 100-episode return -203.35
Episode 2660, mean 100-episode return -893.28
Episode 8010, mean 100-episode return -158.5
Episode 7240, mean 100-episode return -201.23
Episode 8770, mean 100-episode return -201.74
Episode 8020, mean 100-episode return -157.76
Episode 3350, mean 100-episode return -458.39
Episode 2020, mean 100-episode return -982.6
Episode 8780, mean 100-episode return -200.0
Episode 7250, mean 100-episode return -200.04
Episode 8030, mean 100-episode return -156.93
Episode 8790, mean 100-episode return -189.1
Episode 2700, mean 100-episode return -658.08
Episode 7260, mean 100-episode return -199.36
Episode 8040, mean 100-episode return -155.71
Episode 2780, mean 100-episode return -602.72
Episode 8800, mean 100-episode return -188.27
Episode 3360, mean 100-episode return -455.84
Episode 7270, mean 100-episode return -199.01
Episode 8050, mean 100-episode return -154.16
Episode 8810, mean 100-episode return -187.75
Episode 8060, mean 100-episode return -151.58
Episode 7280, mean 100-episode return -196.02
Episode 8070, mean 100-episode return -150.41
Episode 8820, mean 100-episode return -191.81
Episode 2670, mean 100-episode return -938.81
Episode 7290, mean 100-episode return -191.38
Episode 2790, mean 100-episode return -613.88
Episode 8080, mean 100-episode return -148.17
Episode 8830, mean 100-episode return -190.68
Episode 2030, mean 100-episode return -982.06
Episode 7300, mean 100-episode return -193.31
Episode 2710, mean 100-episode return -702.12
Episode 3370, mean 100-episode return -479.12
Episode 8090, mean 100-episode return -149.09
Episode 8840, mean 100-episode return -191.13
Episode 8100, mean 100-episode return -148.87
Episode 8850, mean 100-episode return -189.99
Episode 7310, mean 100-episode return -195.41
Episode 8110, mean 100-episode return -149.29
Episode 8860, mean 100-episode return -166.59
Episode 3380, mean 100-episode return -465.47
Episode 2800, mean 100-episode return -604.44
Episode 7320, mean 100-episode return -200.2
Episode 8120, mean 100-episode return -148.65
Episode 8870, mean 100-episode return -165.59
Episode 8130, mean 100-episode return -148.68
Episode 2680, mean 100-episode return -964.12
Episode 8880, mean 100-episode return -163.95
Episode 7330, mean 100-episode return -201.31
Episode 2720, mean 100-episode return -741.98
Episode 8140, mean 100-episode return -149.11
Episode 8890, mean 100-episode return -163.25
Episode 7340, mean 100-episode return -199.46
Episode 3390, mean 100-episode return -468.28
Episode 2040, mean 100-episode return -985.18
Episode 8150, mean 100-episode return -149.76
Episode 7350, mean 100-episode return -198.23
Episode 2810, mean 100-episode return -593.54
Episode 8900, mean 100-episode return -164.06
Episode 8160, mean 100-episode return -149.73
Episode 8910, mean 100-episode return -163.24
Episode 7360, mean 100-episode return -198.7
Episode 8170, mean 100-episode return -151.2
Episode 8920, mean 100-episode return -157.9
Episode 7370, mean 100-episode return -196.15
Episode 3400, mean 100-episode return -480.6
Episode 2690, mean 100-episode return -953.57
Episode 8180, mean 100-episode return -151.42
Episode 8930, mean 100-episode return -157.93
Episode 2730, mean 100-episode return -762.09
Episode 8190, mean 100-episode return -150.66
Episode 8940, mean 100-episode return -157.46
Episode 7380, mean 100-episode return -202.48
Episode 2820, mean 100-episode return -592.44
Episode 8200, mean 100-episode return -150.05
Episode 3410, mean 100-episode return -472.3
Episode 8950, mean 100-episode return -159.32
Episode 7390, mean 100-episode return -200.23
Episode 2050, mean 100-episode return -987.48
Episode 8210, mean 100-episode return -149.27
Episode 8960, mean 100-episode return -157.77
Episode 7400, mean 100-episode return -197.56
Episode 8220, mean 100-episode return -152.2
Episode 3420, mean 100-episode return -464.03
Episode 8970, mean 100-episode return -158.58
Episode 7410, mean 100-episode return -194.53
Episode 8230, mean 100-episode return -151.27
Episode 2830, mean 100-episode return -588.85
Episode 8980, mean 100-episode return -158.62
Episode 2700, mean 100-episode return -943.58
Episode 2740, mean 100-episode return -773.98
Episode 7420, mean 100-episode return -191.1
Episode 8240, mean 100-episode return -155.83
Episode 8990, mean 100-episode return -158.77
Episode 3430, mean 100-episode return -455.15
Episode 8250, mean 100-episode return -155.43
Episode 9000, mean 100-episode return -157.35
Episode 7430, mean 100-episode return -190.26
Episode 8260, mean 100-episode return -155.38
Episode 9010, mean 100-episode return -156.78
Episode 7440, mean 100-episode return -191.48
Episode 2060, mean 100-episode return -981.4
Episode 9020, mean 100-episode return -156.83
Episode 8270, mean 100-episode return -155.48
Episode 2840, mean 100-episode return -600.35
Episode 9030, mean 100-episode return -155.15
Episode 8280, mean 100-episode return -155.58
Episode 7450, mean 100-episode return -210.12
Episode 3440, mean 100-episode return -471.6
Episode 9040, mean 100-episode return -155.42
Episode 8290, mean 100-episode return -156.87
Episode 2750, mean 100-episode return -799.51
Episode 2710, mean 100-episode return -934.46
Episode 9050, mean 100-episode return -152.6
Episode 7460, mean 100-episode return -212.69
Episode 8300, mean 100-episode return -157.76
Episode 9060, mean 100-episode return -150.81
Episode 8310, mean 100-episode return -158.48
Episode 7470, mean 100-episode return -213.52
Episode 9070, mean 100-episode return -148.91
Episode 8320, mean 100-episode return -157.99
Episode 7480, mean 100-episode return -206.99
Episode 2760, mean 100-episode return -785.85
Episode 9080, mean 100-episode return -147.72
Episode 2850, mean 100-episode return -629.29
Episode 2070, mean 100-episode return -977.04
Episode 3450, mean 100-episode return -487.68
Episode 8330, mean 100-episode return -158.79
Episode 9090, mean 100-episode return -147.23
Episode 7490, mean 100-episode return -207.33
Episode 8340, mean 100-episode return -154.66
Episode 9100, mean 100-episode return -146.87
Episode 2720, mean 100-episode return -911.24
Episode 7500, mean 100-episode return -208.92
Episode 9110, mean 100-episode return -146.19
Episode 8350, mean 100-episode return -154.16
Episode 7510, mean 100-episode return -208.05
Episode 9120, mean 100-episode return -145.42
Episode 2770, mean 100-episode return -770.95
Episode 8360, mean 100-episode return -154.3
Episode 3460, mean 100-episode return -496.99
Episode 9130, mean 100-episode return -144.89
Episode 7520, mean 100-episode return -209.18
Episode 8370, mean 100-episode return -152.82
Episode 9140, mean 100-episode return -143.16
Episode 2860, mean 100-episode return -645.81
Episode 7530, mean 100-episode return -211.41
Episode 8380, mean 100-episode return -154.09
Episode 9150, mean 100-episode return -142.49
Episode 2080, mean 100-episode return -974.49
Episode 2730, mean 100-episode return -879.33
Episode 8390, mean 100-episode return -153.47
Episode 9160, mean 100-episode return -143.04
Episode 3470, mean 100-episode return -479.07
Episode 7540, mean 100-episode return -214.34
Episode 2780, mean 100-episode return -743.84
Episode 9170, mean 100-episode return -143.83
Episode 8400, mean 100-episode return -153.7
Episode 2870, mean 100-episode return -638.83
Episode 9180, mean 100-episode return -144.1
Episode 7550, mean 100-episode return -201.24
Episode 8410, mean 100-episode return -154.35
Episode 3480, mean 100-episode return -478.94
Episode 9190, mean 100-episode return -143.19
Episode 8420, mean 100-episode return -152.55
Episode 7560, mean 100-episode return -199.7
Episode 9200, mean 100-episode return -143.22
Episode 8430, mean 100-episode return -153.0
Episode 9210, mean 100-episode return -141.62
Episode 8440, mean 100-episode return -151.27
Episode 7570, mean 100-episode return -209.7
Episode 2790, mean 100-episode return -717.76
Episode 3490, mean 100-episode return -481.34
Episode 2880, mean 100-episode return -638.31
Episode 9220, mean 100-episode return -142.07
Episode 8450, mean 100-episode return -151.93
Episode 2740, mean 100-episode return -879.33
Episode 2090, mean 100-episode return -974.95
Episode 9230, mean 100-episode return -142.31
Episode 8460, mean 100-episode return -151.19
Episode 7580, mean 100-episode return -222.24
Episode 9240, mean 100-episode return -143.08
Episode 8470, mean 100-episode return -150.88
Episode 3500, mean 100-episode return -473.23
Episode 7590, mean 100-episode return -221.72
Episode 8480, mean 100-episode return -147.94
Episode 9250, mean 100-episode return -143.81
Episode 8490, mean 100-episode return -149.0
Episode 2890, mean 100-episode return -634.89
Episode 9260, mean 100-episode return -144.66
Episode 2800, mean 100-episode return -708.24
Episode 3510, mean 100-episode return -473.89
Episode 7600, mean 100-episode return -230.81
Episode 8500, mean 100-episode return -147.49
Episode 9270, mean 100-episode return -144.03
Episode 8510, mean 100-episode return -146.49
Episode 9280, mean 100-episode return -143.34
Episode 7610, mean 100-episode return -237.38
Episode 2750, mean 100-episode return -874.8
Episode 2100, mean 100-episode return -970.95
Episode 9290, mean 100-episode return -142.58
Episode 8520, mean 100-episode return -147.71
Episode 3520, mean 100-episode return -478.5
Episode 7620, mean 100-episode return -236.51
Episode 9300, mean 100-episode return -143.04
Episode 8530, mean 100-episode return -146.59
Episode 7630, mean 100-episode return -234.51
Episode 9310, mean 100-episode return -145.57
Episode 8540, mean 100-episode return -150.98
Episode 2900, mean 100-episode return -665.99
Episode 2810, mean 100-episode return -698.39
Episode 3530, mean 100-episode return -472.75
Episode 9320, mean 100-episode return -145.12
Episode 7640, mean 100-episode return -231.3
Episode 8550, mean 100-episode return -164.24
Episode 9330, mean 100-episode return -148.54
Episode 7650, mean 100-episode return -230.11
Episode 9340, mean 100-episode return -148.78
Episode 8560, mean 100-episode return -169.98
Episode 2760, mean 100-episode return -863.07
Episode 2110, mean 100-episode return -964.96
Episode 3540, mean 100-episode return -449.1
Episode 9350, mean 100-episode return -150.9
Episode 7660, mean 100-episode return -235.1
Episode 8570, mean 100-episode return -174.33
Episode 9360, mean 100-episode return -153.24
Episode 2910, mean 100-episode return -690.03
Episode 8580, mean 100-episode return -180.42
Episode 7670, mean 100-episode return -228.58
Episode 2820, mean 100-episode return -704.41
Episode 9370, mean 100-episode return -156.18
Episode 8590, mean 100-episode return -183.83
Episode 9380, mean 100-episode return -159.31
Episode 8600, mean 100-episode return -187.28
Episode 7680, mean 100-episode return -229.34
Episode 3550, mean 100-episode return -463.83
Episode 9390, mean 100-episode return -163.16
Episode 8610, mean 100-episode return -191.17
Episode 7690, mean 100-episode return -237.71
Episode 9400, mean 100-episode return -166.68
Episode 2920, mean 100-episode return -693.37
Episode 2770, mean 100-episode return -865.83
Episode 8620, mean 100-episode return -197.43
Episode 2120, mean 100-episode return -964.11
Episode 3560, mean 100-episode return -449.2
Episode 9410, mean 100-episode return -169.51
Episode 8630, mean 100-episode return -200.6
Episode 7700, mean 100-episode return -237.75
Episode 9420, mean 100-episode return -170.08
Episode 2830, mean 100-episode return -721.27
Episode 8640, mean 100-episode return -201.58
Episode 9430, mean 100-episode return -169.22
Episode 7710, mean 100-episode return -239.27
Episode 8650, mean 100-episode return -191.38
Episode 3570, mean 100-episode return -442.1
Episode 9440, mean 100-episode return -171.2
Episode 2930, mean 100-episode return -711.49
Episode 8660, mean 100-episode return -190.19
Episode 7720, mean 100-episode return -248.78
Episode 9450, mean 100-episode return -171.43
Episode 2780, mean 100-episode return -867.55
Episode 2130, mean 100-episode return -963.67
Episode 9460, mean 100-episode return -171.31
Episode 7730, mean 100-episode return -250.15
Episode 8670, mean 100-episode return -191.12
Episode 9470, mean 100-episode return -171.96
Episode 3580, mean 100-episode return -461.48
Episode 8680, mean 100-episode return -191.96
Episode 7740, mean 100-episode return -253.64
Episode 2840, mean 100-episode return -738.3
Episode 9480, mean 100-episode return -171.34
Episode 2940, mean 100-episode return -698.89
Episode 8690, mean 100-episode return -192.07
Episode 7750, mean 100-episode return -255.36
Episode 9490, mean 100-episode return -171.18
Episode 8700, mean 100-episode return -191.8
Episode 3590, mean 100-episode return -448.93
Episode 9500, mean 100-episode return -169.71
Episode 7760, mean 100-episode return -250.3
Episode 8710, mean 100-episode return -191.69
Episode 2950, mean 100-episode return -666.37
Episode 9510, mean 100-episode return -168.45
Episode 7770, mean 100-episode return -248.09
Episode 2790, mean 100-episode return -896.8
Episode 8720, mean 100-episode return -187.62
Episode 2140, mean 100-episode return -967.35
Episode 9520, mean 100-episode return -167.76
Episode 3600, mean 100-episode return -457.68
Episode 2850, mean 100-episode return -732.38
Episode 7780, mean 100-episode return -238.19
Episode 8730, mean 100-episode return -187.07
Episode 9530, mean 100-episode return -168.48
Episode 8740, mean 100-episode return -184.88
Episode 7790, mean 100-episode return -231.33
Episode 9540, mean 100-episode return -165.24
Episode 3610, mean 100-episode return -454.55
Episode 2960, mean 100-episode return -649.09
Episode 9550, mean 100-episode return -163.89
Episode 7800, mean 100-episode return -221.58
Episode 8750, mean 100-episode return -184.48
Episode 2860, mean 100-episode return -735.67
Episode 9560, mean 100-episode return -164.61
Episode 7810, mean 100-episode return -213.97
Episode 8760, mean 100-episode return -182.59
Episode 2800, mean 100-episode return -901.12
Episode 9570, mean 100-episode return -164.09
Episode 3620, mean 100-episode return -468.56
Episode 2150, mean 100-episode return -953.16
Episode 8770, mean 100-episode return -179.45
Episode 9580, mean 100-episode return -166.74
Episode 2970, mean 100-episode return -657.52
Episode 8780, mean 100-episode return -177.12
Episode 7820, mean 100-episode return -224.5
Episode 9590, mean 100-episode return -165.44
Episode 3630, mean 100-episode return -465.95
Episode 8790, mean 100-episode return -175.28
Episode 9600, mean 100-episode return -164.86
Episode 7830, mean 100-episode return -226.2
Episode 2870, mean 100-episode return -751.73
Episode 9610, mean 100-episode return -164.71
Episode 8800, mean 100-episode return -175.18
Episode 3640, mean 100-episode return -457.42
Episode 7840, mean 100-episode return -222.75
Episode 8810, mean 100-episode return -174.4
Episode 2810, mean 100-episode return -894.05
Episode 9620, mean 100-episode return -168.73
Episode 2980, mean 100-episode return -662.75
Episode 7850, mean 100-episode return -219.94
Episode 8820, mean 100-episode return -173.39
Episode 9630, mean 100-episode return -168.05
Episode 2160, mean 100-episode return -959.24
Episode 3650, mean 100-episode return -422.62
Episode 7860, mean 100-episode return -214.32
Episode 8830, mean 100-episode return -172.58
Episode 9640, mean 100-episode return -169.63
Episode 7870, mean 100-episode return -208.95
Episode 2880, mean 100-episode return -760.18
Episode 8840, mean 100-episode return -173.44
Episode 9650, mean 100-episode return -170.62
Episode 7880, mean 100-episode return -200.23
Episode 8850, mean 100-episode return -171.36
Episode 2990, mean 100-episode return -662.97
Episode 7890, mean 100-episode return -194.39
Episode 3660, mean 100-episode return -424.36
Episode 9660, mean 100-episode return -167.86
Episode 8860, mean 100-episode return -171.18
Episode 7900, mean 100-episode return -190.76
Episode 9670, mean 100-episode return -166.98
Episode 2820, mean 100-episode return -915.78
Episode 7910, mean 100-episode return -186.83
Episode 8870, mean 100-episode return -170.96
Episode 9680, mean 100-episode return -164.04
Episode 2890, mean 100-episode return -756.35
Episode 2170, mean 100-episode return -958.45
Episode 9690, mean 100-episode return -163.02
Episode 8880, mean 100-episode return -170.43
Episode 7920, mean 100-episode return -170.18
Episode 3670, mean 100-episode return -433.27
Episode 8890, mean 100-episode return -169.53
Episode 9700, mean 100-episode return -162.81
Episode 3000, mean 100-episode return -646.21
Episode 7930, mean 100-episode return -165.56
Episode 2900, mean 100-episode return -714.95
Episode 9710, mean 100-episode return -161.62
Episode 8900, mean 100-episode return -170.68
Episode 7940, mean 100-episode return -163.95
Episode 2910, mean 100-episode return -663.5
Episode 9720, mean 100-episode return -158.94
Episode 8910, mean 100-episode return -171.77
Episode 7950, mean 100-episode return -161.58
Episode 2180, mean 100-episode return -941.89
Episode 9730, mean 100-episode return -157.1
Episode 2830, mean 100-episode return -944.83
Episode 8920, mean 100-episode return -170.39
Episode 3680, mean 100-episode return -446.25
Episode 7960, mean 100-episode return -165.85
Episode 3010, mean 100-episode return -634.53
Episode 2920, mean 100-episode return -615.15
Episode 9740, mean 100-episode return -156.53
Episode 8930, mean 100-episode return -172.9
Episode 7970, mean 100-episode return -171.05
Episode 9750, mean 100-episode return -154.02
Episode 8940, mean 100-episode return -172.67
Episode 9760, mean 100-episode return -154.65
Episode 7980, mean 100-episode return -174.52
Episode 3690, mean 100-episode return -453.02
Episode 2930, mean 100-episode return -573.35
Episode 9770, mean 100-episode return -155.34
Episode 7990, mean 100-episode return -177.76
Episode 3020, mean 100-episode return -634.16
Episode 8950, mean 100-episode return -185.57
Episode 9780, mean 100-episode return -157.51
Episode 8960, mean 100-episode return -186.45
Episode 8000, mean 100-episode return -179.32
Episode 2190, mean 100-episode return -936.39
Episode 9790, mean 100-episode return -158.17
Episode 3700, mean 100-episode return -451.0
Episode 2840, mean 100-episode return -944.83
Episode 8970, mean 100-episode return -187.91
Episode 8010, mean 100-episode return -183.0
Episode 9800, mean 100-episode return -156.99
Episode 2940, mean 100-episode return -535.52
Episode 3030, mean 100-episode return -610.72
Episode 8980, mean 100-episode return -188.14
Episode 9810, mean 100-episode return -159.31
Episode 8020, mean 100-episode return -178.01
Episode 8990, mean 100-episode return -190.49
Episode 3710, mean 100-episode return -455.38
Episode 9820, mean 100-episode return -160.48
Episode 8030, mean 100-episode return -176.91
Episode 9000, mean 100-episode return -190.77
Episode 9830, mean 100-episode return -161.71
Episode 8040, mean 100-episode return -178.73
Episode 3040, mean 100-episode return -603.72
Episode 2850, mean 100-episode return -917.98
Episode 9010, mean 100-episode return -191.99
Episode 9840, mean 100-episode return -164.04
Episode 8050, mean 100-episode return -178.36
Episode 9020, mean 100-episode return -194.84
Episode 9850, mean 100-episode return -167.82
Episode 2950, mean 100-episode return -529.33
Episode 3720, mean 100-episode return -457.8
Episode 2200, mean 100-episode return -931.78
Episode 8060, mean 100-episode return -183.88
Episode 9030, mean 100-episode return -193.55
Episode 9860, mean 100-episode return -169.61
Episode 2860, mean 100-episode return -882.51
Episode 9040, mean 100-episode return -193.37
Episode 3050, mean 100-episode return -613.86
Episode 9870, mean 100-episode return -173.52
Episode 8070, mean 100-episode return -198.8
Episode 9050, mean 100-episode return -183.75
Episode 3730, mean 100-episode return -468.87
Episode 9880, mean 100-episode return -174.65
Episode 9060, mean 100-episode return -184.43
Episode 8080, mean 100-episode return -208.42
Episode 2960, mean 100-episode return -544.42
Episode 3060, mean 100-episode return -612.92
Episode 9890, mean 100-episode return -174.4
Episode 9070, mean 100-episode return -184.51
Episode 2870, mean 100-episode return -855.9
Episode 8090, mean 100-episode return -213.66
Episode 3740, mean 100-episode return -489.35
Episode 9900, mean 100-episode return -174.17
Episode 2210, mean 100-episode return -931.46
Episode 9080, mean 100-episode return -186.16
Episode 9910, mean 100-episode return -171.67
Episode 8100, mean 100-episode return -218.22
Episode 9090, mean 100-episode return -185.21
Episode 9920, mean 100-episode return -168.61
Episode 3070, mean 100-episode return -601.31
Episode 2970, mean 100-episode return -518.83
Episode 8110, mean 100-episode return -220.4
Episode 9100, mean 100-episode return -184.77
Episode 9930, mean 100-episode return -168.45
Episode 3750, mean 100-episode return -504.88
Episode 9940, mean 100-episode return -165.65
Episode 8120, mean 100-episode return -220.71
Episode 9110, mean 100-episode return -183.1
Episode 2980, mean 100-episode return -487.83
Episode 9950, mean 100-episode return -162.29
Episode 9120, mean 100-episode return -181.32
Episode 8130, mean 100-episode return -220.9
Episode 2880, mean 100-episode return -847.21
Episode 2220, mean 100-episode return -914.62
Episode 9960, mean 100-episode return -159.09
Episode 3080, mean 100-episode return -591.37
Episode 9130, mean 100-episode return -181.31
Episode 8140, mean 100-episode return -219.58
Episode 3760, mean 100-episode return -509.33
Episode 9970, mean 100-episode return -153.42
Episode 2990, mean 100-episode return -467.29
Episode 9140, mean 100-episode return -180.63
Episode 8150, mean 100-episode return -219.57
Episode 8160, mean 100-episode return -212.47
Episode 9980, mean 100-episode return -149.71
Episode 9150, mean 100-episode return -179.38
Episode 8170, mean 100-episode return -196.22
Episode 9990, mean 100-episode return -149.94
Episode 9160, mean 100-episode return -179.27
Episode 3090, mean 100-episode return -593.18
Episode 8180, mean 100-episode return -188.02
Episode 10000, mean 100-episode return -150.57
Episode 9170, mean 100-episode return -178.41
Episode 3000, mean 100-episode return -487.46
Episode 3770, mean 100-episode return -523.52
Episode 2890, mean 100-episode return -836.53
Episode 2230, mean 100-episode return -901.4
Episode 10010, mean 100-episode return -152.2
Episode 9180, mean 100-episode return -176.74
Episode 8190, mean 100-episode return -182.94
Episode 10020, mean 100-episode return -153.74
Episode 3100, mean 100-episode return -562.27
Episode 9190, mean 100-episode return -175.37
Episode 10030, mean 100-episode return -160.75
Episode 8200, mean 100-episode return -180.0
Episode 9200, mean 100-episode return -176.4
Episode 3780, mean 100-episode return -493.7
Episode 10040, mean 100-episode return -162.92
Episode 3010, mean 100-episode return -510.6
Episode 10050, mean 100-episode return -164.38
Episode 8210, mean 100-episode return -179.51
Episode 9210, mean 100-episode return -177.59
Episode 10060, mean 100-episode return -168.69
Episode 3110, mean 100-episode return -544.66
Episode 2900, mean 100-episode return -808.06
Episode 9220, mean 100-episode return -178.83
Episode 8220, mean 100-episode return -181.69
Episode 3790, mean 100-episode return -495.34
Episode 9230, mean 100-episode return -177.6
Episode 8230, mean 100-episode return -186.15
Episode 2240, mean 100-episode return -900.4
Episode 10070, mean 100-episode return -215.16
Episode 8240, mean 100-episode return -186.75
Episode 9240, mean 100-episode return -178.52
Episode 10080, mean 100-episode return -215.18
Episode 3120, mean 100-episode return -532.22
Episode 3800, mean 100-episode return -490.33
Episode 3020, mean 100-episode return -560.37
Episode 8250, mean 100-episode return -188.27
Episode 9250, mean 100-episode return -178.79
Episode 2910, mean 100-episode return -787.62
Episode 10090, mean 100-episode return -224.21
Episode 9260, mean 100-episode return -176.36
Episode 8260, mean 100-episode return -187.97
Episode 10100, mean 100-episode return -232.85
Episode 3810, mean 100-episode return -488.4
Episode 9270, mean 100-episode return -175.78
Finished with: 0

***
b'The mean 100-episode return after evaluation -232.79\r\n'
*** Reward: -232.79
Episode 8270, mean 100-episode return -186.65
Episode 3130, mean 100-episode return -548.88
Episode 9280, mean 100-episode return -177.56
Episode 8280, mean 100-episode return -187.72
Episode 2250, mean 100-episode return -911.08
Episode 3820, mean 100-episode return -475.85
Episode 9290, mean 100-episode return -177.91
Episode 9300, mean 100-episode return -176.04
Episode 2920, mean 100-episode return -771.62
Episode 8290, mean 100-episode return -197.73
Episode 3030, mean 100-episode return -603.63
Episode 9310, mean 100-episode return -173.86
Episode 3140, mean 100-episode return -548.27
Episode 8300, mean 100-episode return -196.19
Episode 3830, mean 100-episode return -474.75
Episode 9320, mean 100-episode return -171.34
Episode 9330, mean 100-episode return -171.29
Episode 8310, mean 100-episode return -208.95
Episode 2260, mean 100-episode return -907.29
Episode 3840, mean 100-episode return -461.39
Episode 9340, mean 100-episode return -170.08
Episode 3150, mean 100-episode return -550.77
Episode 8320, mean 100-episode return -212.08
Episode 3040, mean 100-episode return -621.83
Episode 2930, mean 100-episode return -763.89
Episode 9350, mean 100-episode return -167.31
Episode 3850, mean 100-episode return -444.08
Episode 8330, mean 100-episode return -213.21
Episode 9360, mean 100-episode return -167.4
Episode 8340, mean 100-episode return -212.87
Episode 3160, mean 100-episode return -539.02
Episode 9370, mean 100-episode return -166.43
Episode 8350, mean 100-episode return -212.72
Episode 9380, mean 100-episode return -164.39
Episode 3860, mean 100-episode return -448.23
Episode 8360, mean 100-episode return -212.34
Episode 2270, mean 100-episode return -905.58
Episode 9390, mean 100-episode return -163.99
Episode 3050, mean 100-episode return -629.13
Episode 8370, mean 100-episode return -215.98
Episode 3170, mean 100-episode return -532.73
Episode 9400, mean 100-episode return -163.01
Episode 2940, mean 100-episode return -758.96
Episode 3870, mean 100-episode return -434.81
Episode 8380, mean 100-episode return -212.17
Episode 9410, mean 100-episode return -161.8
Episode 9420, mean 100-episode return -161.88
Episode 8390, mean 100-episode return -202.98
Episode 3180, mean 100-episode return -524.05
Episode 3880, mean 100-episode return -433.39
Episode 9430, mean 100-episode return -161.29
Episode 8400, mean 100-episode return -204.73
Episode 3060, mean 100-episode return -631.52
Episode 9440, mean 100-episode return -159.53
Episode 3890, mean 100-episode return -422.76
Episode 8410, mean 100-episode return -191.09
Episode 2280, mean 100-episode return -924.69
Episode 9450, mean 100-episode return -161.13
Episode 8420, mean 100-episode return -184.16
Episode 3190, mean 100-episode return -514.33
Episode 9460, mean 100-episode return -160.55
Episode 3900, mean 100-episode return -417.06
Episode 2950, mean 100-episode return -791.18
Episode 9470, mean 100-episode return -161.51
Episode 8430, mean 100-episode return -178.49
Episode 3070, mean 100-episode return -661.94
Episode 9480, mean 100-episode return -158.37
Episode 8440, mean 100-episode return -176.99
Episode 3200, mean 100-episode return -520.6
Episode 3910, mean 100-episode return -418.18
Episode 9490, mean 100-episode return -156.57
Episode 8450, mean 100-episode return -177.06
Episode 9500, mean 100-episode return -155.44
Episode 2290, mean 100-episode return -932.27
Episode 9510, mean 100-episode return -153.56
Episode 8460, mean 100-episode return -179.98
Episode 3920, mean 100-episode return -417.02
Episode 9520, mean 100-episode return -152.1
Episode 8470, mean 100-episode return -179.88
Episode 3080, mean 100-episode return -689.42
Episode 3210, mean 100-episode return -533.98
Episode 2960, mean 100-episode return -835.53
Episode 9530, mean 100-episode return -149.44
Episode 8480, mean 100-episode return -184.96
Episode 3930, mean 100-episode return -401.63
Episode 9540, mean 100-episode return -148.11
Episode 9550, mean 100-episode return -144.57
Episode 3090, mean 100-episode return -710.9
Episode 8490, mean 100-episode return -190.89
Episode 9560, mean 100-episode return -143.3
Episode 3940, mean 100-episode return -400.78
Episode 9570, mean 100-episode return -142.11
Episode 8500, mean 100-episode return -194.63
Episode 3220, mean 100-episode return -559.74
Episode 2300, mean 100-episode return -944.0
Episode 9580, mean 100-episode return -143.62
Episode 3950, mean 100-episode return -402.0
Episode 8510, mean 100-episode return -198.55
Episode 9590, mean 100-episode return -144.06
Episode 9600, mean 100-episode return -144.36
Episode 8520, mean 100-episode return -205.81
Episode 2970, mean 100-episode return -862.14
Episode 3100, mean 100-episode return -730.15
Episode 9610, mean 100-episode return -145.05
Episode 3230, mean 100-episode return -545.73
Episode 8530, mean 100-episode return -212.57
Episode 9620, mean 100-episode return -144.68
Episode 3960, mean 100-episode return -403.28
Episode 9630, mean 100-episode return -144.93
Episode 8540, mean 100-episode return -219.61
Episode 9640, mean 100-episode return -146.23
Episode 2310, mean 100-episode return -951.41
Episode 3240, mean 100-episode return -535.86
Episode 9650, mean 100-episode return -148.04
Episode 8550, mean 100-episode return -222.35
Episode 9660, mean 100-episode return -147.39
Episode 3970, mean 100-episode return -391.29
Episode 3110, mean 100-episode return -766.66
Episode 2980, mean 100-episode return -874.24
Episode 9670, mean 100-episode return -146.26
Episode 8560, mean 100-episode return -224.3
Episode 9680, mean 100-episode return -144.53
Episode 3250, mean 100-episode return -537.01
Episode 8570, mean 100-episode return -222.21
Episode 9690, mean 100-episode return -144.4
Episode 9700, mean 100-episode return -142.67
Episode 8580, mean 100-episode return -222.13
Episode 3980, mean 100-episode return -411.94
Episode 9710, mean 100-episode return -141.46
Episode 2990, mean 100-episode return -843.71
Episode 8590, mean 100-episode return -217.84
Episode 2320, mean 100-episode return -969.16
Episode 9720, mean 100-episode return -141.62
Episode 3260, mean 100-episode return -541.79
Episode 8600, mean 100-episode return -214.35
Episode 9730, mean 100-episode return -140.88
Episode 3120, mean 100-episode return -778.54
Episode 9740, mean 100-episode return -139.53
Episode 8610, mean 100-episode return -209.72
Episode 3270, mean 100-episode return -534.5
Episode 9750, mean 100-episode return -138.01
Episode 3990, mean 100-episode return -431.37
Episode 9760, mean 100-episode return -138.91
Episode 8620, mean 100-episode return -201.29
Episode 3000, mean 100-episode return -845.52
Episode 9770, mean 100-episode return -139.88
Episode 4000, mean 100-episode return -429.19
Episode 9780, mean 100-episode return -142.94
